length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.6,0.47,0.15,0.922,0.363,0.194,0.305,10,True,False,False
0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10,False,False,True
0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10,False,True,False
0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10,False,False,True
0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10,True,False,False
0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10,False,False,True
0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10,False,False,True
0.46,0.355,0.14,0.491,0.207,0.115,0.174,10,False,False,True
0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10,False,False,True
0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10,False,False,True
0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10,True,False,False
0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10,False,False,True
0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10,True,False,False
0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,10,False,False,True
0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10,True,False,False
0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,10,True,False,False
0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10,True,False,False
0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10,False,True,False
0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10,False,False,True
0.66,0.495,0.195,1.6275,0.594,0.3595,0.485,10,False,False,True
0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10,True,False,False
0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10,False,False,True
0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10,False,False,True
0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10,True,False,False
0.49,0.37,0.14,0.585,0.243,0.115,0.195,10,True,False,False
0.685,0.505,0.19,1.533,0.667,0.4055,0.41,10,False,False,True
0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10,True,False,False
0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10,False,False,True
0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10,False,True,False
0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10,False,False,True
0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10,True,False,False
0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,False,True,False
0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10,True,False,False
0.475,0.375,0.125,0.593,0.277,0.115,0.18,10,False,False,True
0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10,True,False,False
0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10,False,True,False
0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,10,True,False,False
0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,10,True,False,False
0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10,True,False,False
0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10,False,True,False
0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10,False,False,True
0.38,0.325,0.11,0.3105,0.12,0.074,0.105,10,True,False,False
0.675,0.57,0.225,1.587,0.739,0.2995,0.435,10,True,False,False
0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10,True,False,False
0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10,True,False,False
0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10,False,False,True
0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,10,False,False,True
0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10,False,True,False
0.475,0.375,0.125,0.588,0.237,0.1715,0.155,10,True,False,False
0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10,True,False,False
0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10,False,False,True
0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10,False,False,True
0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10,False,False,True
0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10,True,False,False
0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10,False,True,False
0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10,False,True,False
0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10,False,False,True
0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10,False,False,True
0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10,False,False,True
0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10,False,False,True
0.71,0.54,0.205,1.5805,0.802,0.287,0.435,10,True,False,False
0.68,0.54,0.155,1.534,0.671,0.379,0.384,10,False,False,True
0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10,False,False,True
0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10,True,False,False
0.595,0.49,0.185,1.185,0.482,0.2015,0.361,10,False,False,True
0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,10,False,False,True
0.35,0.26,0.09,0.198,0.0725,0.056,0.06,10,False,False,True
0.625,0.485,0.165,1.2255,0.5075,0.296,0.36,10,True,False,False
0.625,0.495,0.165,1.262,0.507,0.318,0.39,10,True,False,False
0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,10,False,False,True
0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10,False,True,False
0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10,False,False,True
0.72,0.55,0.205,2.165,1.1055,0.525,0.404,10,False,False,True
0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,10,True,False,False
0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10,False,False,True
0.575,0.46,0.155,0.892,0.4415,0.176,0.22,10,False,False,True
0.595,0.465,0.125,0.799,0.3245,0.2,0.23,10,False,False,True
0.61,0.46,0.16,1.0,0.494,0.197,0.275,10,False,False,True
0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10,False,False,True
0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10,True,False,False
0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10,True,False,False
0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10,True,False,False
0.595,0.46,0.17,1.1295,0.57,0.2555,0.265,10,False,False,True
0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10,False,False,True
0.645,0.505,0.185,1.463,0.592,0.3905,0.416,10,False,False,True
0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,10,False,True,False
0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10,False,True,False
0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10,True,False,False
0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172,10,False,True,False
0.635,0.48,0.145,1.181,0.665,0.229,0.225,10,False,False,True
0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10,False,False,True
0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10,True,False,False
0.695,0.55,0.185,1.679,0.805,0.4015,0.3965,10,True,False,False
0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10,False,False,True
0.66,0.525,0.18,1.478,0.5815,0.381,0.372,10,False,False,True
0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,10,True,False,False
0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10,False,False,True
0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10,True,False,False
0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10,False,False,True
0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10,False,False,True
0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10,True,False,False
0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10,False,True,False
0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10,True,False,False
0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10,False,False,True
0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10,True,False,False
0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10,False,True,False
0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10,False,False,True
0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10,True,False,False
0.54,0.455,0.14,0.972,0.419,0.255,0.269,10,False,False,True
0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10,True,False,False
0.605,0.475,0.19,1.1255,0.59,0.247,0.26,10,False,False,True
0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,10,False,False,True
0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10,True,False,False
0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10,False,False,True
0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10,False,False,True
0.605,0.475,0.15,1.15,0.575,0.232,0.297,10,False,False,True
0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,True,False,False
0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10,True,False,False
0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10,False,False,True
0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10,True,False,False
0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10,False,False,True
0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10,False,False,True
0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10,True,False,False
0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10,False,True,False
0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10,False,False,True
0.455,0.375,0.125,0.458,0.1985,0.111,0.12,10,True,False,False
0.535,0.44,0.165,0.875,0.279,0.18,0.3,10,False,False,True
0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10,True,False,False
0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,10,False,False,True
0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10,False,False,True
0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10,True,False,False
0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,10,True,False,False
0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10,False,False,True
0.7,0.525,0.19,1.6015,0.707,0.365,0.43,10,True,False,False
0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10,True,False,False
0.605,0.49,0.165,1.071,0.482,0.1935,0.352,10,False,True,False
0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10,False,False,True
0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10,True,False,False
0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10,False,False,True
0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10,False,False,True
0.645,0.535,0.19,1.2395,0.468,0.2385,0.424,10,True,False,False
0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10,False,True,False
0.625,0.475,0.175,1.3405,0.656,0.283,0.337,10,False,False,True
0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10,False,True,False
0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10,False,False,True
0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,True,False,False
0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10,False,True,False
0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10,True,False,False
0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10,True,False,False
0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10,True,False,False
0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10,False,False,True
0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,10,True,False,False
0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10,False,True,False
0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10,False,True,False
0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,10,False,True,False
0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10,False,True,False
0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10,True,False,False
0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10,False,True,False
0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10,False,False,True
0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10,False,False,True
0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,10,False,True,False
0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,True,False,False
0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10,True,False,False
0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,10,False,False,True
0.55,0.425,0.135,0.656,0.257,0.17,0.203,10,False,True,False
0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10,False,False,True
0.525,0.415,0.15,0.7055,0.329,0.147,0.199,10,True,False,False
0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10,False,False,True
0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,10,False,False,True
0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,8,False,True,False
0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8,True,False,False
0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8,False,False,True
0.47,0.355,0.12,0.393,0.167,0.0885,0.115,8,False,True,False
0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8,True,False,False
0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8,False,False,True
0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8,True,False,False
0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8,False,True,False
0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8,False,False,True
0.355,0.265,0.09,0.168,0.05,0.041,0.063,8,False,False,True
0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8,False,True,False
0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8,False,True,False
0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8,True,False,False
0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8,False,True,False
0.61,0.43,0.14,0.909,0.438,0.2,0.22,8,True,False,False
0.495,0.375,0.115,0.507,0.241,0.103,0.15,8,False,True,False
0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,False,False,True
0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8,False,False,True
0.55,0.385,0.13,0.7275,0.343,0.1625,0.19,8,False,False,True
0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8,False,False,True
0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8,True,False,False
0.555,0.435,0.14,0.765,0.3945,0.15,0.206,8,False,True,False
0.37,0.275,0.1,0.2225,0.093,0.026,0.08,8,True,False,False
0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8,False,True,False
0.45,0.35,0.13,0.46,0.174,0.111,0.135,8,False,False,True
0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8,True,False,False
0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8,False,True,False
0.55,0.425,0.13,0.664,0.2695,0.163,0.21,8,False,True,False
0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,8,False,True,False
0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8,False,True,False
0.385,0.255,0.1,0.3175,0.137,0.068,0.092,8,False,False,True
0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8,False,False,True
0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,8,True,False,False
0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8,False,True,False
0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,8,False,True,False
0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8,False,True,False
0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8,False,True,False
0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8,False,False,True
0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8,True,False,False
0.645,0.52,0.175,1.561,0.709,0.3555,0.4,8,False,False,True
0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8,False,True,False
0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8,False,False,True
0.43,0.345,0.115,0.4295,0.212,0.108,0.109,8,False,True,False
0.475,0.36,0.11,0.452,0.191,0.099,0.13,8,False,True,False
0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8,False,False,True
0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,8,False,True,False
0.59,0.47,0.135,1.1685,0.539,0.279,0.28,8,False,False,True
0.6,0.48,0.09,1.05,0.457,0.2685,0.28,8,False,False,True
0.565,0.455,0.15,0.9795,0.444,0.205,0.275,8,False,False,True
0.545,0.435,0.135,0.7715,0.372,0.148,0.227,8,False,True,False
0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8,False,True,False
0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8,False,True,False
0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8,False,True,False
0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,8,True,False,False
0.56,0.42,0.14,0.837,0.414,0.214,0.2,8,False,True,False
0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8,False,True,False
0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8,False,True,False
0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8,False,True,False
0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8,False,True,False
0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8,True,False,False
0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8,True,False,False
0.495,0.395,0.12,0.553,0.224,0.1375,0.167,8,False,False,True
0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,8,False,True,False
0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8,True,False,False
0.35,0.28,0.075,0.196,0.082,0.04,0.064,8,False,True,False
0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,8,False,False,True
0.47,0.375,0.13,0.523,0.214,0.132,0.145,8,False,False,True
0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8,True,False,False
0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8,False,True,False
0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8,True,False,False
0.48,0.355,0.11,0.4495,0.201,0.089,0.14,8,False,True,False
0.39,0.28,0.09,0.215,0.0845,0.034,0.079,8,False,True,False
0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8,False,True,False
0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8,False,True,False
0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8,False,True,False
0.55,0.42,0.13,0.636,0.294,0.144,0.1755,8,False,True,False
0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,8,False,True,False
0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,8,False,True,False
0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8,False,True,False
0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8,False,True,False
0.59,0.45,0.155,0.874,0.369,0.2135,0.24,8,False,False,True
0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8,False,False,True
0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8,False,True,False
0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8,False,False,True
0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8,False,False,True
0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8,True,False,False
0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8,False,False,True
0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8,False,True,False
0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,8,False,True,False
0.51,0.385,0.135,0.632,0.282,0.145,0.17,8,True,False,False
0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,8,False,False,True
0.59,0.47,0.15,0.861,0.413,0.164,0.249,8,False,False,True
0.465,0.35,0.11,0.4085,0.165,0.102,0.131,8,True,False,False
0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8,False,True,False
0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8,False,True,False
0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8,False,True,False
0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8,False,False,True
0.515,0.395,0.135,1.007,0.472,0.2495,0.252,8,False,False,True
0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8,False,False,True
0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8,False,True,False
0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8,False,False,True
0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8,False,True,False
0.42,0.335,0.115,0.369,0.171,0.071,0.12,8,False,False,True
0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,8,False,False,True
0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8,True,False,False
0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8,False,True,False
0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8,False,True,False
0.535,0.42,0.13,0.699,0.3125,0.1565,0.2035,8,True,False,False
0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8,False,True,False
0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8,False,True,False
0.515,0.385,0.11,0.5785,0.253,0.16,0.14,8,False,False,True
0.57,0.445,0.145,0.8775,0.412,0.217,0.22,8,True,False,False
0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8,True,False,False
0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,8,False,True,False
0.635,0.51,0.185,1.308,0.544,0.318,0.377,8,False,False,True
0.455,0.345,0.11,0.434,0.207,0.0855,0.1215,8,False,True,False
0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8,False,True,False
0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8,False,True,False
0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8,False,True,False
0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8,False,True,False
0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8,False,False,True
0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8,False,False,True
0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,8,False,True,False
0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8,False,False,True
0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8,False,False,True
0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8,False,False,True
0.44,0.325,0.08,0.413,0.144,0.1015,0.13,8,False,False,True
0.665,0.525,0.16,1.363,0.629,0.279,0.34,8,False,False,True
0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,8,True,False,False
0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8,False,True,False
0.545,0.43,0.14,0.772,0.289,0.19,0.2615,8,False,True,False
0.315,0.23,0.07,0.144,0.053,0.0305,0.04,8,False,True,False
0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8,False,False,True
0.505,0.39,0.15,0.685,0.362,0.131,0.156,8,False,True,False
0.47,0.365,0.1,0.411,0.175,0.0855,0.135,8,False,True,False
0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8,False,True,False
0.295,0.21,0.08,0.1,0.038,0.026,0.031,8,False,True,False
0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8,True,False,False
0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8,False,False,True
0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8,False,False,True
0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8,False,False,True
0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,8,False,False,True
0.57,0.455,0.15,1.107,0.54,0.255,0.27,8,True,False,False
0.485,0.39,0.12,0.599,0.251,0.1345,0.169,8,False,False,True
0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8,False,False,True
0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8,True,False,False
0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8,True,False,False
0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8,False,True,False
0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8,True,False,False
0.52,0.38,0.125,0.5545,0.288,0.1295,0.167,8,False,True,False
0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8,False,False,True
0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8,False,True,False
0.435,0.33,0.105,0.335,0.156,0.0555,0.105,8,False,True,False
0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8,False,True,False
0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8,True,False,False
0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8,False,False,True
0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8,False,True,False
0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8,False,True,False
0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8,False,True,False
0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8,False,True,False
0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8,False,False,True
0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8,False,False,True
0.655,0.455,0.17,1.275,0.583,0.303,0.333,8,True,False,False
0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8,False,True,False
0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8,False,True,False
0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8,False,True,False
0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8,False,True,False
0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8,False,False,True
0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8,False,True,False
0.485,0.365,0.09,0.651,0.3165,0.132,0.18,8,False,True,False
0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8,False,True,False
0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8,True,False,False
0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8,False,True,False
0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8,True,False,False
0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8,False,True,False
0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,8,False,False,True
0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8,False,False,True
0.47,0.375,0.12,0.487,0.196,0.099,0.135,8,False,True,False
0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,8,False,False,True
0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8,False,True,False
0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8,False,True,False
0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8,False,True,False
0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8,False,False,True
0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8,True,False,False
0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8,False,False,True
0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8,True,False,False
0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8,False,True,False
0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8,False,True,False
0.415,0.315,0.12,0.4015,0.199,0.087,0.097,8,False,False,True
0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8,False,True,False
0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8,False,False,True
0.485,0.375,0.14,0.521,0.2,0.123,0.17,8,False,True,False
0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8,True,False,False
0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8,False,True,False
0.625,0.48,0.185,1.2065,0.587,0.29,0.286,8,False,False,True
0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8,False,True,False
0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8,True,False,False
0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8,False,True,False
0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,8,False,True,False
0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,8,False,True,False
