length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11,False,False,True
0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10,False,False,True
0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7,False,True,False
0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8,False,True,False
0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8,False,True,False
0.565,0.39,0.125,0.744,0.352,0.13,0.1685,11,False,False,True
0.46,0.36,0.14,0.447,0.161,0.087,0.16,9,False,True,False
0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15,False,True,False
0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,10,False,False,True
0.36,0.27,0.095,0.2,0.073,0.056,0.061,8,False,True,False
0.5,0.4,0.145,0.6025,0.216,0.138,0.21,11,False,False,True
0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17,True,False,False
0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,9,False,False,True
0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12,False,False,True
0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,7,False,False,True
0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8,False,False,True
0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7,False,True,False
0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4,False,True,False
0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6,False,True,False
0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7,False,True,False
0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,10,False,False,True
0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8,False,True,False
0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,15,True,False,False
0.51,0.34,0.18,0.7005,0.312,0.165,0.2,11,True,False,False
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,True,False,False
0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9,True,False,False
0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17,False,False,True
0.55,0.435,0.16,0.906,0.342,0.219,0.295,13,False,False,True
0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11,True,False,False
0.435,0.335,0.095,0.298,0.109,0.058,0.115,7,False,True,False
0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,False,False,True
0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11,True,False,False
0.595,0.435,0.16,1.057,0.4255,0.224,0.31,9,False,False,True
0.615,0.455,0.15,0.9335,0.382,0.247,0.2615,10,False,False,True
0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11,False,False,True
0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12,True,False,False
0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13,True,False,False
0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15,False,False,True
0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,5,False,True,False
0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10,False,False,True
0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7,True,False,False
0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,10,True,False,False
0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10,False,False,True
0.44,0.34,0.105,0.344,0.123,0.081,0.125,8,False,True,False
0.495,0.395,0.12,0.553,0.224,0.1375,0.167,8,False,False,True
0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10,False,True,False
0.525,0.435,0.155,1.065,0.486,0.233,0.285,8,False,False,True
0.435,0.33,0.105,0.335,0.156,0.0555,0.105,8,False,True,False
0.625,0.505,0.215,1.4455,0.496,0.287,0.435,22,False,False,True
0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10,True,False,False
0.54,0.475,0.155,0.928,0.394,0.194,0.26,11,True,False,False
0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8,False,True,False
0.56,0.425,0.125,0.932,0.361,0.213,0.335,9,True,False,False
0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8,False,False,True
0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,9,False,False,True
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,False,False,True
0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7,False,True,False
0.455,0.37,0.125,0.433,0.201,0.1265,0.145,9,False,True,False
0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8,False,True,False
0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5,False,True,False
0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8,True,False,False
0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14,True,False,False
0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,True,False,False
0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6,False,True,False
0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11,True,False,False
0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4,False,True,False
0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11,False,False,True
0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12,True,False,False
0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13,True,False,False
0.55,0.435,0.11,0.806,0.3415,0.203,0.215,9,False,False,True
0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7,False,True,False
0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,11,False,False,True
0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,7,False,True,False
0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,7,True,False,False
0.395,0.29,0.095,0.3,0.158,0.068,0.078,7,False,True,False
0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6,False,True,False
0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9,True,False,False
0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15,False,True,False
0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9,True,False,False
0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10,False,False,True
0.475,0.36,0.11,0.492,0.211,0.11,0.15,8,False,True,False
0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29,True,False,False
0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11,False,False,True
0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10,False,False,True
0.43,0.35,0.11,0.406,0.1675,0.081,0.135,10,False,False,True
0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7,False,True,False
0.415,0.31,0.095,0.34,0.181,0.057,0.083,6,False,True,False
0.63,0.505,0.155,1.105,0.492,0.226,0.325,11,False,False,True
0.17,0.13,0.095,0.03,0.013,0.008,0.01,4,False,True,False
0.655,0.52,0.18,1.492,0.7185,0.36,0.355,11,False,False,True
0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17,False,False,True
0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8,False,False,True
0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13,False,False,True
0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7,False,True,False
0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10,False,False,True
0.605,0.475,0.155,1.161,0.572,0.2455,0.275,9,False,False,True
0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,False,False,True
0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12,True,False,False
0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10,False,True,False
0.475,0.35,0.115,0.487,0.194,0.1455,0.125,13,True,False,False
0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16,False,False,True
0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11,False,False,True
0.61,0.43,0.14,0.909,0.438,0.2,0.22,8,True,False,False
0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19,True,False,False
0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6,False,False,True
0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6,True,False,False
0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10,False,False,True
0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7,True,False,False
0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10,False,False,True
0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9,False,False,True
0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7,False,True,False
0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,7,False,False,True
0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,10,False,False,True
0.415,0.335,0.1,0.358,0.169,0.067,0.105,7,False,True,False
0.505,0.4,0.135,0.723,0.377,0.149,0.178,7,False,False,True
0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14,True,False,False
0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,False,True,False
0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11,False,False,True
0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11,False,True,False
0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14,True,False,False
0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,False,False,True
0.485,0.39,0.125,0.591,0.287,0.141,0.12,9,False,True,False
0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7,True,False,False
0.745,0.575,0.2,1.884,0.954,0.336,0.495,12,False,False,True
0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13,False,False,True
0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11,False,False,True
0.63,0.5,0.155,1.005,0.367,0.199,0.36,16,True,False,False
0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10,True,False,False
0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10,True,False,False
0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13,True,False,False
0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,False,False,True
0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9,False,False,True
0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7,False,False,True
0.54,0.41,0.145,0.989,0.2815,0.213,0.355,19,False,False,True
0.62,0.485,0.155,1.0295,0.425,0.2315,0.335,12,False,False,True
0.705,0.56,0.165,1.675,0.797,0.4095,0.388,10,False,False,True
0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6,False,True,False
0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,5,False,True,False
0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7,False,True,False
0.625,0.5,0.165,1.288,0.573,0.3035,0.315,9,True,False,False
0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13,False,True,False
0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9,False,False,True
0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9,True,False,False
0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,13,True,False,False
0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,9,False,False,True
0.53,0.435,0.16,0.883,0.316,0.164,0.335,15,False,False,True
0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535,11,True,False,False
0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,9,True,False,False
0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9,False,True,False
0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6,False,True,False
0.565,0.415,0.125,0.667,0.302,0.1545,0.185,7,False,False,True
0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8,True,False,False
0.64,0.585,0.195,1.647,0.7225,0.331,0.471,12,False,False,True
0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9,False,False,True
0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9,False,False,True
0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10,False,True,False
0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12,True,False,False
0.535,0.42,0.145,0.791,0.33,0.189,0.25,10,False,False,True
0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7,False,True,False
0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425,7,False,True,False
0.355,0.27,0.1,0.216,0.083,0.037,0.075,10,False,True,False
0.675,0.54,0.21,1.593,0.686,0.318,0.45,11,True,False,False
0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8,False,True,False
0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9,False,False,True
0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,False,False,True
0.345,0.255,0.1,0.197,0.071,0.051,0.06,9,True,False,False
0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,False,True,False
0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11,False,False,True
0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,8,True,False,False
0.425,0.35,0.105,0.393,0.13,0.063,0.165,9,False,False,True
0.445,0.33,0.1,0.437,0.163,0.0755,0.17,13,False,True,False
0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,10,True,False,False
0.58,0.47,0.165,1.041,0.54,0.166,0.279,9,False,False,True
0.61,0.48,0.14,1.0625,0.516,0.225,0.2915,11,False,False,True
0.59,0.45,0.145,1.022,0.428,0.268,0.265,10,False,True,False
0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12,False,False,True
0.435,0.35,0.125,0.459,0.197,0.1145,0.145,9,True,False,False
0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7,False,True,False
0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12,False,True,False
0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8,False,False,True
0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341,13,False,False,True
0.47,0.36,0.13,0.472,0.182,0.114,0.15,10,True,False,False
0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,9,False,False,True
0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10,False,False,True
0.575,0.47,0.165,0.853,0.292,0.179,0.35,16,False,False,True
0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11,True,False,False
0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975,9,False,False,True
0.535,0.4,0.15,1.224,0.618,0.275,0.2875,10,True,False,False
0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8,False,False,True
0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10,True,False,False
0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6,False,True,False
0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,8,False,True,False
0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7,False,True,False
0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6,False,True,False
0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9,False,False,True
0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,9,False,True,False
0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13,False,False,True
0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9,False,True,False
0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13,True,False,False
0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10,True,False,False
0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12,True,False,False
0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6,False,True,False
0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9,False,False,True
0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16,False,False,True
0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10,True,False,False
0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,10,False,False,True
0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,9,True,False,False
0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,True,False,False
0.525,0.38,0.125,0.65,0.303,0.155,0.159,7,False,False,True
0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8,True,False,False
0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105,7,False,True,False
0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10,False,False,True
0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12,False,False,True
0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,6,False,True,False
0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,18,False,False,True
0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16,False,False,True
0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10,False,False,True
0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,False,True,False
0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10,False,False,True
0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,9,True,False,False
0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9,False,True,False
0.545,0.42,0.12,0.7865,0.403,0.185,0.17,7,False,False,True
0.695,0.56,0.19,1.494,0.588,0.3425,0.485,15,False,False,True
0.505,0.41,0.135,0.657,0.291,0.133,0.195,15,True,False,False
0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14,False,False,True
0.32,0.205,0.08,0.181,0.088,0.034,0.0495,5,False,True,False
0.59,0.455,0.155,0.8855,0.388,0.188,0.275,10,False,False,True
0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11,False,False,True
0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9,False,False,True
0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15,False,False,True
0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9,False,False,True
0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7,False,True,False
0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7,False,True,False
0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9,False,True,False
0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8,True,False,False
0.345,0.255,0.08,0.169,0.06,0.0425,0.054,10,False,False,True
0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9,False,False,True
0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11,False,False,True
0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9,False,False,True
0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6,False,True,False
0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8,False,True,False
0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11,True,False,False
0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,False,False,True
0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8,False,True,False
0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14,True,False,False
0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14,False,False,True
0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10,True,False,False
0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6,True,False,False
0.51,0.34,0.18,0.7005,0.312,0.165,0.2,11,True,False,False
0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,False,False,True
0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9,False,False,True
0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14,False,False,True
0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11,True,False,False
0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,13,False,True,False
0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7,False,True,False
0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14,True,False,False
0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8,False,True,False
0.56,0.425,0.135,0.849,0.3265,0.221,0.2645,10,False,False,True
0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6,False,True,False
0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8,False,True,False
0.58,0.47,0.165,1.041,0.54,0.166,0.279,9,False,False,True
0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9,True,False,False
0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6,True,False,False
0.575,0.46,0.145,0.9945,0.466,0.229,0.265,7,True,False,False
0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,9,False,False,True
0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10,False,False,True
0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21,False,False,True
0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11,False,False,True
0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15,False,False,True
0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5,False,True,False
0.535,0.42,0.13,0.699,0.3125,0.1565,0.2035,8,True,False,False
0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16,False,False,True
0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4,False,True,False
0.205,0.15,0.055,0.042,0.0255,0.015,0.012,5,False,True,False
0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15,False,False,True
0.55,0.45,0.17,0.81,0.317,0.157,0.22,11,False,False,True
0.46,0.35,0.1,0.471,0.252,0.077,0.123,8,False,True,False
0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,11,False,False,True
0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12,True,False,False
0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8,False,False,True
0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8,False,True,False
0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6,False,True,False
0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,6,False,True,False
0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10,False,False,True
0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11,True,False,False
0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18,False,False,True
0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14,False,False,True
0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,8,False,False,True
0.505,0.41,0.135,0.657,0.291,0.133,0.195,15,True,False,False
0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,9,True,False,False
0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10,False,False,True
0.525,0.405,0.16,0.792,0.316,0.1455,0.28,13,False,False,True
0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10,False,False,True
0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8,False,False,True
0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11,True,False,False
0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6,False,True,False
0.295,0.215,0.075,0.116,0.037,0.0295,0.04,8,False,True,False
0.56,0.435,0.18,0.889,0.36,0.204,0.25,11,False,False,True
0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11,True,False,False
0.255,0.18,0.055,0.083,0.031,0.0215,0.02,4,False,True,False
0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7,False,True,False
0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,True,False,False
0.59,0.45,0.145,1.022,0.428,0.268,0.265,10,False,True,False
0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4,False,True,False
0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135,7,False,True,False
0.71,0.54,0.165,1.959,0.7665,0.261,0.78,18,False,False,True
0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10,False,False,True
0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,11,False,True,False
0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9,True,False,False
0.695,0.55,0.185,1.679,0.805,0.4015,0.3965,10,True,False,False
0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7,False,True,False
0.275,0.2,0.07,0.096,0.037,0.0225,0.03,6,False,True,False
0.455,0.375,0.125,0.484,0.2155,0.102,0.165,7,False,False,True
0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12,False,True,False
0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15,False,False,True
0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8,False,False,True
0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6,False,True,False
0.67,0.53,0.205,1.4015,0.643,0.2465,0.416,12,True,False,False
0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7,False,True,False
0.635,0.505,0.165,1.251,0.577,0.227,0.3825,11,True,False,False
0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,True,False,False
0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,10,False,True,False
0.615,0.475,0.175,1.194,0.559,0.259,0.3165,11,True,False,False
0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9,False,True,False
0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20,False,False,True
0.635,0.5,0.15,1.376,0.6495,0.361,0.31,10,True,False,False
0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18,True,False,False
0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9,False,True,False
0.61,0.45,0.16,1.136,0.414,0.311,0.3,9,True,False,False
0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4,False,True,False
0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13,True,False,False
0.585,0.45,0.15,0.938,0.467,0.203,0.225,7,True,False,False
0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9,False,False,True
0.42,0.335,0.115,0.369,0.171,0.071,0.12,8,False,False,True
0.645,0.52,0.18,1.285,0.5775,0.352,0.317,9,True,False,False
0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5,False,True,False
0.475,0.355,0.12,0.48,0.234,0.1015,0.135,8,False,False,True
0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7,False,True,False
0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8,False,False,True
0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9,True,False,False
0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5,False,True,False
0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8,False,True,False
0.565,0.45,0.115,0.9085,0.398,0.197,0.29,17,False,False,True
0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5,False,True,False
0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,19,True,False,False
0.61,0.45,0.16,1.136,0.414,0.311,0.3,9,True,False,False
0.625,0.485,0.15,1.044,0.438,0.2865,0.278,9,False,True,False
0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,13,False,False,True
0.395,0.305,0.105,0.282,0.0975,0.065,0.096,9,False,False,True
0.595,0.48,0.165,1.262,0.4835,0.283,0.41,17,False,False,True
0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3,False,True,False
0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9,True,False,False
0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5,False,True,False
0.54,0.44,0.135,0.959,0.2385,0.221,0.3,17,True,False,False
0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13,False,False,True
0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,True,False,False
0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14,False,True,False
0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5,False,True,False
0.63,0.49,0.16,1.09,0.407,0.224,0.354,12,False,False,True
0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8,True,False,False
0.665,0.5,0.17,1.2975,0.6035,0.291,0.3595,9,False,True,False
0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,11,True,False,False
0.495,0.375,0.15,0.597,0.2615,0.135,0.178,11,True,False,False
0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7,False,True,False
0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9,False,False,True
0.71,0.55,0.2,1.9045,0.882,0.44,0.5,13,False,False,True
0.565,0.44,0.175,1.122,0.393,0.2,0.375,20,False,False,True
0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,11,False,False,True
0.235,0.17,0.065,0.0625,0.023,0.014,0.022,6,False,True,False
0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13,True,False,False
