length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9,False,True,False
0.62,0.495,0.195,1.5145,0.579,0.346,0.5195,15,False,False,True
0.55,0.435,0.14,0.745,0.347,0.174,0.2265,9,True,False,False
0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,9,False,False,True
0.355,0.27,0.1,0.216,0.083,0.037,0.075,10,False,True,False
0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8,False,True,False
0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11,False,False,True
0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14,False,False,True
0.35,0.265,0.11,0.209,0.066,0.059,0.075,9,False,True,False
0.52,0.38,0.125,0.5545,0.288,0.1295,0.167,8,False,True,False
0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10,False,True,False
0.78,0.63,0.215,2.657,1.488,0.4985,0.586,11,True,False,False
0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11,False,False,True
0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5,True,False,False
0.595,0.465,0.155,1.026,0.4645,0.112,0.305,12,True,False,False
0.62,0.485,0.22,1.511,0.5095,0.284,0.51,17,True,False,False
0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5,False,True,False
0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15,False,False,True
0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,9,False,True,False
0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,5,False,True,False
0.475,0.355,0.125,0.4625,0.186,0.107,0.145,9,False,False,True
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,True,False,False
0.575,0.45,0.13,0.8145,0.403,0.1715,0.213,10,False,True,False
0.25,0.19,0.065,0.0835,0.039,0.015,0.025,5,False,True,False
0.61,0.46,0.17,1.278,0.41,0.257,0.37,17,False,True,False
0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9,False,False,True
0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7,False,True,False
0.69,0.53,0.21,1.583,0.7355,0.405,0.3865,12,False,False,True
0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9,False,False,True
0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,9,False,False,True
0.255,0.18,0.065,0.079,0.034,0.014,0.025,5,False,False,True
0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10,True,False,False
0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9,False,False,True
0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8,False,True,False
0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8,False,True,False
0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,False,False,True
0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8,False,False,True
0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10,True,False,False
0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18,True,False,False
0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,11,False,False,True
0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10,True,False,False
0.645,0.49,0.16,1.144,0.5015,0.289,0.319,8,True,False,False
0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8,False,False,True
0.725,0.56,0.21,2.141,0.65,0.398,1.005,18,True,False,False
0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,10,False,False,True
0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6,False,True,False
0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9,False,False,True
0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,True,False,False
0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4,False,True,False
0.47,0.375,0.105,0.441,0.167,0.0865,0.145,10,False,True,False
0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11,False,True,False
0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14,True,False,False
0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7,True,False,False
0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14,True,False,False
0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8,True,False,False
0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8,False,True,False
0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12,False,False,True
0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,8,True,False,False
0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16,True,False,False
0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23,True,False,False
0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12,True,False,False
0.7,0.55,0.2,1.523,0.693,0.306,0.4405,13,False,False,True
0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9,False,True,False
0.73,0.575,0.21,2.069,0.9285,0.409,0.643,11,False,False,True
0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11,False,True,False
0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,6,False,True,False
0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11,False,True,False
0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8,True,False,False
0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11,False,False,True
0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,10,True,False,False
0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,14,False,False,True
0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6,True,False,False
0.745,0.565,0.215,1.931,0.896,0.4585,0.5,11,False,False,True
0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8,True,False,False
0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,False,False,True
0.64,0.5,0.165,1.1635,0.554,0.239,0.32,11,True,False,False
0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8,True,False,False
0.34,0.255,0.085,0.204,0.097,0.021,0.05,6,True,False,False
0.475,0.36,0.11,0.452,0.191,0.099,0.13,8,False,True,False
0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6,False,False,True
0.655,0.525,0.16,1.46,0.686,0.311,0.405,11,False,False,True
0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11,False,False,True
0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,8,False,False,True
0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9,True,False,False
0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,7,False,True,False
0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7,False,True,False
0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10,True,False,False
0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8,True,False,False
0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7,False,False,True
0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,9,True,False,False
0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,9,False,True,False
0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9,False,False,True
0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8,True,False,False
0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8,False,True,False
0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845,9,True,False,False
0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7,False,False,True
0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8,False,True,False
0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7,False,True,False
0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6,False,False,True
0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9,True,False,False
0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18,False,True,False
0.395,0.29,0.095,0.304,0.127,0.084,0.077,6,False,True,False
0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8,True,False,False
0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15,False,True,False
0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15,False,False,True
0.46,0.35,0.1,0.471,0.252,0.077,0.123,8,False,True,False
0.47,0.375,0.105,0.468,0.1665,0.108,0.17,10,False,True,False
0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,9,False,False,True
0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,9,True,False,False
0.455,0.35,0.11,0.458,0.2,0.111,0.1305,8,False,False,True
0.3,0.24,0.09,0.161,0.0725,0.039,0.05,6,False,False,True
0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12,False,False,True
0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10,False,False,True
0.4,0.315,0.105,0.287,0.1135,0.037,0.113,10,False,False,True
0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7,False,True,False
0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12,False,False,True
0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12,True,False,False
0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,5,False,True,False
0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,10,False,False,True
0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,11,False,False,True
0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8,False,False,True
0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14,True,False,False
0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10,False,True,False
0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14,False,True,False
0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,3,False,True,False
0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20,False,False,True
0.495,0.38,0.12,0.573,0.2655,0.1285,0.144,7,True,False,False
0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9,False,True,False
0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10,False,False,True
0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9,True,False,False
0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9,True,False,False
0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14,False,False,True
0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5,False,True,False
0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,10,True,False,False
0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10,False,False,True
0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15,True,False,False
0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9,True,False,False
0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,10,True,False,False
0.655,0.52,0.18,1.492,0.7185,0.36,0.355,11,False,False,True
0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8,False,True,False
0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9,True,False,False
0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9,True,False,False
0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15,True,False,False
0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,False,False,True
0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,15,False,False,True
0.61,0.48,0.14,1.0625,0.516,0.225,0.2915,11,False,False,True
0.365,0.295,0.08,0.2555,0.097,0.043,0.1,7,False,False,True
0.505,0.38,0.145,0.651,0.2935,0.19,0.17,12,True,False,False
0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8,False,True,False
0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9,True,False,False
0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,9,False,False,True
0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13,True,False,False
0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,True,False,False
0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11,True,False,False
0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12,False,False,True
0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10,False,False,True
0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,5,False,True,False
0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16,True,False,False
0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8,False,False,True
0.425,0.34,0.12,0.388,0.149,0.087,0.125,10,False,False,True
0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11,False,False,True
0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10,True,False,False
0.63,0.495,0.175,1.2695,0.605,0.271,0.328,11,False,False,True
0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7,False,True,False
0.505,0.4,0.135,0.723,0.377,0.149,0.178,7,False,False,True
0.555,0.435,0.135,0.858,0.377,0.1585,0.29,15,False,False,True
0.65,0.52,0.15,1.238,0.5495,0.296,0.3305,10,False,True,False
0.595,0.465,0.145,1.107,0.402,0.2415,0.31,12,True,False,False
0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,20,False,True,False
0.745,0.575,0.2,1.884,0.954,0.336,0.495,12,False,False,True
0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9,False,False,True
0.49,0.37,0.14,0.585,0.243,0.115,0.195,10,True,False,False
0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15,False,False,True
0.6,0.47,0.15,0.928,0.4225,0.183,0.275,8,False,False,True
0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8,False,True,False
0.53,0.42,0.185,0.752,0.299,0.156,0.205,20,False,True,False
0.565,0.44,0.155,0.868,0.348,0.217,0.26,11,False,False,True
0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11,True,False,False
0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,8,False,True,False
0.685,0.535,0.175,1.432,0.637,0.247,0.46,11,False,False,True
0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9,False,False,True
0.535,0.405,0.175,1.2705,0.548,0.3265,0.337,13,False,False,True
0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8,False,False,True
0.425,0.34,0.1,0.382,0.164,0.096,0.1,6,False,True,False
0.52,0.395,0.18,0.64,0.158,0.11,0.245,22,True,False,False
0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8,False,False,True
0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7,False,True,False
0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7,False,True,False
0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9,True,False,False
0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10,False,True,False
0.375,0.285,0.09,0.257,0.1045,0.062,0.075,7,False,True,False
0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,14,False,False,True
0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,13,True,False,False
0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9,False,False,True
0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5,True,False,False
0.64,0.565,0.23,1.521,0.644,0.372,0.406,15,False,False,True
0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10,False,False,True
0.55,0.425,0.15,0.806,0.376,0.171,0.245,14,False,True,False
0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10,False,False,True
0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,True,False,False
0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,9,False,True,False
0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11,True,False,False
0.63,0.465,0.15,1.027,0.537,0.188,0.176,8,False,False,True
0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10,True,False,False
0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6,False,True,False
0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,False,True,False
0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10,False,False,True
0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,7,False,True,False
0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8,False,True,False
0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,7,True,False,False
0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23,True,False,False
0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675,6,False,True,False
0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11,True,False,False
0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7,False,True,False
0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,6,False,True,False
0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20,True,False,False
0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23,True,False,False
0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10,False,False,True
0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,True,False,False
0.72,0.575,0.215,2.226,0.8955,0.405,0.62,13,True,False,False
0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12,True,False,False
0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7,False,True,False
0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10,True,False,False
0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,True,False,False
0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,8,False,True,False
0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14,True,False,False
0.565,0.45,0.115,0.9085,0.398,0.197,0.29,17,False,False,True
0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7,False,True,False
0.45,0.35,0.135,0.56,0.231,0.137,0.145,13,True,False,False
0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8,False,True,False
0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11,True,False,False
0.485,0.375,0.14,0.521,0.2,0.123,0.17,8,False,True,False
0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10,True,False,False
0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,11,True,False,False
0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8,False,True,False
0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8,False,True,False
0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13,True,False,False
0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,11,False,False,True
0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8,True,False,False
0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8,True,False,False
0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10,False,False,True
0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8,True,False,False
0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8,False,True,False
0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7,False,True,False
0.61,0.48,0.15,1.1495,0.564,0.274,0.264,8,False,False,True
0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12,False,False,True
0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14,False,True,False
0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,15,False,False,True
0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,8,False,False,True
0.6,0.47,0.165,1.059,0.504,0.241,0.275,9,False,False,True
0.565,0.455,0.175,1.013,0.342,0.207,0.35,19,True,False,False
0.605,0.475,0.155,1.161,0.572,0.2455,0.275,9,False,False,True
0.685,0.525,0.175,1.71,0.5415,0.309,0.58,16,True,False,False
0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7,False,True,False
0.4,0.31,0.11,0.314,0.138,0.057,0.1,11,False,False,True
0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,9,False,False,True
0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14,False,True,False
0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11,True,False,False
0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8,False,True,False
0.535,0.4,0.15,1.224,0.618,0.275,0.2875,10,True,False,False
0.485,0.385,0.13,0.568,0.2505,0.178,0.154,7,False,True,False
0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10,False,False,True
0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8,False,True,False
0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9,False,False,True
0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6,False,True,False
0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10,False,True,False
0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8,True,False,False
0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,8,False,True,False
0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12,True,False,False
0.68,0.52,0.175,1.543,0.7525,0.351,0.374,11,False,False,True
0.575,0.45,0.155,0.886,0.3605,0.211,0.2575,9,False,False,True
0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8,False,False,True
0.075,0.055,0.01,0.002,0.001,0.0005,0.0015,1,False,True,False
0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15,False,False,True
0.69,0.54,0.185,1.6195,0.533,0.353,0.555,24,False,False,True
0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6,False,True,False
0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7,False,True,False
0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9,True,False,False
0.58,0.45,0.155,0.93,0.385,0.246,0.265,9,True,False,False
0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6,False,True,False
0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8,True,False,False
0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15,True,False,False
0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,9,True,False,False
0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9,False,False,True
0.665,0.525,0.18,1.429,0.6715,0.29,0.4,12,False,False,True
0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9,False,False,True
0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8,True,False,False
0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8,False,False,True
0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5,False,True,False
0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9,False,False,True
0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,9,False,False,True
0.455,0.345,0.15,0.5795,0.1685,0.125,0.215,13,False,False,True
0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5,False,True,False
0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7,False,True,False
0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13,False,False,True
0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,11,False,False,True
0.45,0.36,0.13,0.478,0.191,0.127,0.137,7,False,True,False
0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5,False,True,False
0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,9,True,False,False
0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,8,True,False,False
0.65,0.505,0.19,1.274,0.59,0.23,0.391,11,False,False,True
0.38,0.235,0.1,0.258,0.1055,0.054,0.08,7,False,False,True
0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12,True,False,False
0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9,False,True,False
0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,10,False,False,True
0.41,0.325,0.1,0.3245,0.132,0.072,0.106,6,False,True,False
0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,False,False,True
0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9,False,False,True
0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11,True,False,False
0.6,0.5,0.17,1.13,0.4405,0.267,0.335,11,True,False,False
0.39,0.31,0.085,0.344,0.181,0.0695,0.079,7,False,True,False
0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11,False,False,True
0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9,False,False,True
0.295,0.215,0.075,0.116,0.037,0.0295,0.04,8,False,True,False
0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6,False,True,False
0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,10,False,False,True
0.595,0.45,0.14,0.838,0.3965,0.194,0.217,10,False,False,True
0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,False,True,False
0.555,0.44,0.14,0.8705,0.407,0.156,0.255,9,False,False,True
0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10,True,False,False
0.61,0.48,0.165,1.097,0.4215,0.264,0.335,13,False,True,False
0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13,False,True,False
0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8,False,True,False
0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,12,True,False,False
0.44,0.345,0.115,0.545,0.269,0.111,0.1305,6,False,True,False
0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12,False,True,False
0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11,True,False,False
0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,True,False,False
0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,False,True,False
0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4,False,True,False
0.625,0.5,0.175,1.273,0.564,0.302,0.374,9,True,False,False
0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11,False,False,True
0.705,0.535,0.18,1.685,0.693,0.42,0.4045,12,True,False,False
0.335,0.24,0.095,0.17,0.062,0.039,0.055,9,False,True,False
0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6,False,True,False
0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,9,False,True,False
0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4,False,True,False
0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,7,False,True,False
0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10,False,False,True
0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14,True,False,False
0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9,True,False,False
0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8,False,True,False
0.725,0.57,0.19,2.3305,1.253,0.541,0.52,9,False,False,True
0.59,0.44,0.135,0.966,0.439,0.2145,0.2605,10,False,False,True
0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8,False,True,False
0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,16,False,False,True
0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5,False,True,False
0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8,False,False,True
0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9,True,False,False
0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19,True,False,False
0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7,False,True,False
0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11,True,False,False
0.505,0.39,0.15,0.685,0.362,0.131,0.156,8,False,True,False
0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,7,False,False,True
0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9,False,False,True
0.59,0.485,0.12,0.911,0.39,0.182,0.29,16,False,False,True
0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13,False,False,True
0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12,True,False,False
0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8,False,False,True
0.525,0.41,0.15,0.708,0.274,0.151,0.25,12,True,False,False
0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8,False,True,False
0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11,True,False,False
0.15,0.1,0.025,0.015,0.0045,0.004,0.005,2,False,True,False
0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8,False,True,False
0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,6,False,True,False
0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10,True,False,False
0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5,False,True,False
0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9,True,False,False
0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10,False,True,False
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,False,False,True
